item_id,title,rating,description,genre
511,Lawrence of Arabia,4.228070175438597,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","Adventure,War"
512,Wings of Desire,4.0,"An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal.","Comedy,Drama,Romance"
513,The Third Man,4.333333333333333,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.","Mystery,Thriller"
514,Annie Hall,3.9101123595505616,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.","Comedy,Romance"
515,Das Boot,4.201005025125628,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,"Action,Drama,War"
516,Local Hero,3.968253968253968,"An American oil company has plans for a new refinery and sends someone to Scotland to buy up an entire village, but things don't go as expected.",Comedy
517,Manhattan,3.769230769230769,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,"Comedy,Drama,Romance"
518,Miller's Crossing,3.651685393258427,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",Drama
519,The Treasure of the Sierra Madre,4.10126582278481,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,Adventure
520,The Great Escape,4.083333333333333,"Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from combat operations.","Adventure,War"
521,The Deer Hunter,3.8333333333333335,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,"Drama,War"
522,Down by Law,3.735294117647059,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.","Comedy,Drama"
523,Cool Hand Luke,4.0,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.","Comedy,Drama"
524,The Great Dictator,4.021739130434782,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,Comedy
525,The Big Sleep,4.013888888888889,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.","Film-Noir,Mystery"
526,Ben-Hur,3.819672131147541,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.","Action,Adventure,Drama"
527,Gandhi,4.02051282051282,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,Drama
528,The Killing Fields,4.114035087719298,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.,"Drama,War"
529,My Life as a Dog,3.989130434782609,"In the late '50s, young Ingemar learns a lot about life and himself when he is sent away from his sick mother to live with his aunt and uncle in a town full of eccentrics.",Drama
530,The Man Who Would Be King,4.0,"In 1880s India, two former British soldiers decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.",Adventure
531,Shine,3.92,"David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.","Drama,Romance"
532,Kama Sutra: A Tale of Love,3.2857142857142856,Two female friends become sexual rivals at maturity.,Romance
533,The Daytrippers,3.6666666666666665,"When she discovers a love letter written to her husband by an unknown paramour, the distraught Eliza turns to her tight-knit Long Island family for advice.",Mystery
534,Traveller,3.3076923076923075,A man joins a group of nomadic con artists in rural North Carolina.,Drama
535,Addicted to Love,3.16,"Maggie's and Sam's former partners are in love; she wants revenge and he wants his lost love back, so they work together to break up the happy couple.","Comedy,Romance"
536,Ponette,3.3,A four-year-old girl tries to come to terms with the sudden death of her mother.,Drama
537,My Own Private Idaho,3.633333333333333,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,Drama
538,Anastasia,3.4153846153846152,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.","Animation,Childrens,Musical"
540,Money Train,2.511627906976744,"A vengeful New York City transit cop decides to steal a trainload of subway fares. His foster brother, a fellow cop, tries to protect him.",Action
541,Mortal Kombat,2.877551020408163,MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,"Action,Adventure"
542,Pocahontas,2.56,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,"Animation,Childrens,Musical,Romance"
543,Les Misérables,3.684210526315789,"In 19th-century France, Jean Valjean, who, for decades, has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.","Drama,Musical"
544,Things to Do in Denver when You're Dead,3.1594202898550723,Five different criminals face imminent death after botching a job quite badly.,"Crime,Drama,Romance"
545,Vampire in Brooklyn,1.8333333333333333,A Caribbean vampire seduces a Brooklyn police officer who has no idea that she is half-vampire.,"Comedy,Romance"
546,Broken Arrow,3.048582995951417,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,"Action,Thriller"
547,The Young Poisoner's Handbook,3.35,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and b...",Crime
548,The NeverEnding Story III,2.1666666666666665,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,"Childrens,Fantasy"
549,Rob Roy,3.565217391304348,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.","Drama,Romance,War"
550,Die Hard: With a Vengeance,3.293333333333333,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.","Action,Thriller"
551,Lord of Illusions,2.4166666666666665,A private detective guards an illusionist's beautiful Wife.,Horror
552,Species,2.863636363636364,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,Sci-Fi
553,A Walk in the Clouds,3.2857142857142856,"Paul Sutton, a young married soldier, befriends a pregnant lady who is petrified her father will disown her, and agrees to pose as her boyfriend. As time passes, they start growing fond of each other.","Drama,Romance"
554,Waterworld,2.8,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.","Action,Adventure"
555,White Man's Burden,2.0,"In an alternative America where African-Americans and White Americans have reversed cultural roles, a white factory worker kidnaps a black factory owner for dismissing him over perceived disdain.",Drama
